Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","3088.1214","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","37.3793","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","10.3087","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","0.0118","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","15.0886","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","12.3339","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","510","E","Valeur estimée",""
"GT","Totaux des émissions","29","Burundi","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","66.7","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","26.0346","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-62.92","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","16.3464","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","0.2528","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","5.65","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","38.2389","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","47.7795","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","572","E","Valeur estimée",""
"GT","Totaux des émissions","35","Cabo Verde","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","3.27","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","169.5136","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-2224.4618","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","31230.0278","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","33.106","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","228.5042","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","28.7177","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","227.4652","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","413.4804","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","586.685","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","10600","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","2350","E","Valeur estimée",""
"GT","Totaux des émissions","115","Cambodge","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","10.9","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","1570.1158","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","88.2354","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-1132.78","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","32850.62","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","10.3153","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","35.4914","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","97.3395","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","11.8468","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","261.4351","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","337.7314","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","8590","E","Valeur estimée",""
"GT","Totaux des émissions","32","Cameroun","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","1330","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","37718.9179","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","18243.5001","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-80719.7361","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","96117.2071","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","22.0577","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","19309.3723","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","1862.2788","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","3341.7406","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","4569.742","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","3747.3116","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","6058.4895","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","16375.5","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","565000","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","29400","E","Valeur estimée",""
"GT","Totaux des émissions","33","Canada","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","133","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","1008.3324","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","1419.6441","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-58269.1025","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","1.2813","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","1486.6094","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","681.0339","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","675.8908","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","969.3333","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","1382.4963","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","3197.2816","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","2808.015","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","83300","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","1470","E","Valeur estimée",""
"GT","Totaux des émissions","40","Chili","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","0.0521","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","3856.5655","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","126787.0148","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","11096.7108","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","121001.2812","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","96203.2357","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","7373.2757","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","99906.986","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","17655.5093","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","431670.8252","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","44593.429","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","9565820","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","1230300.74","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","3192.73","E","Valeur estimée",""
"GT","Totaux des émissions","351","Chine","7273","Émissions (CO2)","6819","Autre","2017","2017","3050","FAO TIER 1","kilotonnes","28400","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","762.7305","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","522.2281","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","11.3344","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","525.1288","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","317.5827","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","2047.5377","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","2542.609","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","915.297","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","41900","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","793","E","Valeur estimée",""
"GT","Totaux des émissions","96","Chine - RAS de Hong-Kong","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","10.7","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","31.2747","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","1.1761","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","24.0632","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","7.6088","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","183.019","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","139.837","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","99.896","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","1920","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","7.74","E","Valeur estimée",""
"GT","Totaux des émissions","128","Chine - RAS de Macao","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","0.81","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","3856.5655","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","125993.0096","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-651765.3001","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","10573.3066","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","119232.0067","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","96191.9013","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","3239.7344","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","95195.6459","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","13327.3113","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","422543.2763","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","39526.2","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","9250000","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","1210000","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","3180","E","Valeur estimée",""
"GT","Totaux des émissions","41","Chine, continentale","7273","Émissions (CO2)","6819","Autre","2017","2017","3050","FAO TIER 1","kilotonnes","28400","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","1769.2745","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","3584.3493","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","4386.1486","E","Valeur estimée",""
"GT","Totaux des émissions","214","Chine, Taiwan Province de","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","2097.6413","E","Valeur estimée",""
